Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
ITA,2021-04-01,2021-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2021,2021,%,-0.468604,E,
ITA,2022-04-01,2022-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2022,2022,%,6.403013,E,
ITA,2023-04-01,2023-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2023,2023,%,12.123894,E,
ITA,2001-05-01,2001-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2001,2001,%,3.996294,E,
ITA,2002-05-01,2002-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2002,2002,%,4.021446,E,
ITA,2003-05-01,2003-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2003,2003,%,2.319584,E,
ITA,2004-05-01,2004-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2004,2004,%,3.106631,E,
ITA,2005-05-01,2005-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2005,2005,%,-0.162867,E,
ITA,2006-05-01,2006-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2006,2006,%,0.978794,E,
ITA,2007-05-01,2007-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2007,2007,%,2.665587,E,
ITA,2008-05-01,2008-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2008,2008,%,5.822194,E,
ITA,2009-05-01,2009-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2009,2009,%,2.453529,E,
ITA,2010-05-01,2010-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2010,2010,%,-0.435414,E,
ITA,2011-05-01,2011-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2011,2011,%,3.024777,E,
ITA,2012-05-01,2012-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2012,2012,%,2.042805,E,
ITA,2013-05-01,2013-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2013,2013,%,3.050528,E,
ITA,2014-05-01,2014-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2014,2014,%,-0.185020,E,
ITA,2015-05-01,2015-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2015,2015,%,1.019443,E,
ITA,2016-05-01,2016-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2016,2016,%,0.215803,E,
ITA,2017-05-01,2017-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2017,2017,%,1.892430,E,
ITA,2018-05-01,2018-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2018,2018,%,1.857283,E,
ITA,2019-05-01,2019-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2019,2019,%,0.383877,E,
ITA,2020-05-01,2020-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2020,2020,%,2.581262,E,
ITA,2021-05-01,2021-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2021,2021,%,-0.745573,E,
ITA,2022-05-01,2022-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2022,2022,%,7.417840,E,
ITA,2023-05-01,2023-05-31,106,'380,Italy,23014,Food price inflation,6121,Value,7005,May,2023,2023,%,11.800699,E,
ITA,2001-06-01,2001-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2001,2001,%,4.363972,E,
ITA,2002-06-01,2002-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2002,2002,%,3.291812,E,
ITA,2003-06-01,2003-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2003,2003,%,2.928513,E,
ITA,2004-06-01,2004-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2004,2004,%,2.845179,E,
ITA,2005-06-01,2005-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2005,2005,%,-0.244095,E,
ITA,2006-06-01,2006-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2006,2006,%,1.305059,E,
ITA,2007-06-01,2007-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2007,2007,%,2.495971,E,
ITA,2008-06-01,2008-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2008,2008,%,6.127266,E,
ITA,2009-06-01,2009-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2009,2009,%,1.924503,E,
ITA,2010-06-01,2010-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2010,2010,%,-0.290487,E,
ITA,2011-06-01,2011-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2011,2011,%,3.049889,E,
ITA,2012-06-01,2012-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2012,2012,%,2.721078,E,
ITA,2013-06-01,2013-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2013,2013,%,2.838229,E,
ITA,2014-06-01,2014-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2014,2014,%,-0.643972,E,
ITA,2015-06-01,2015-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2015,2015,%,1.018479,E,
ITA,2016-06-01,2016-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2016,2016,%,0.223683,E,
ITA,2017-06-01,2017-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2017,2017,%,0.995025,E,
ITA,2018-06-01,2018-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2018,2018,%,2.364532,E,
ITA,2019-06-01,2019-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2019,2019,%,0.288739,E,
ITA,2020-06-01,2020-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2020,2020,%,2.399232,E,
ITA,2021-06-01,2021-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2021,2021,%,-0.562324,E,
ITA,2022-06-01,2022-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2022,2022,%,9.048068,E,
ITA,2023-06-01,2023-06-30,106,'380,Italy,23014,Food price inflation,6121,Value,7006,June,2023,2023,%,10.976664,E,
ITA,2001-07-01,2001-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2001,2001,%,4.651154,E,
ITA,2002-07-01,2002-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2002,2002,%,2.933344,E,
ITA,2003-07-01,2003-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2003,2003,%,3.281524,E,
ITA,2004-07-01,2004-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2004,2004,%,2.341127,E,
ITA,2005-07-01,2005-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2005,2005,%,-0.245092,E,
ITA,2006-07-01,2006-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2006,2006,%,1.801792,E,
ITA,2007-07-01,2007-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2007,2007,%,2.413519,E,
ITA,2008-07-01,2008-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2008,2008,%,6.284375,E,
ITA,2009-07-01,2009-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2009,2009,%,1.478198,E,
ITA,2010-07-01,2010-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2010,2010,%,-0.072839,E,
ITA,2011-07-01,2011-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2011,2011,%,2.323249,E,
ITA,2012-07-01,2012-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2012,2012,%,2.546527,E,
ITA,2013-07-01,2013-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2013,2013,%,2.960836,E,
ITA,2014-07-01,2014-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2014,2014,%,-0.742111,E,
ITA,2015-07-01,2015-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2015,2015,%,0.841115,E,
ITA,2016-07-01,2016-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2016,2016,%,0.632442,E,
ITA,2017-07-01,2017-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2017,2017,%,0.901804,E,
ITA,2018-07-01,2018-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2018,2018,%,2.383317,E,
ITA,2019-07-01,2019-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2019,2019,%,0.775946,E,
ITA,2020-07-01,2020-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2020,2020,%,1.443696,E,
ITA,2021-07-01,2021-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2021,2021,%,0.094877,E,
ITA,2022-07-01,2022-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2022,2022,%,9.952607,E,
ITA,2023-07-01,2023-07-31,106,'380,Italy,23014,Food price inflation,6121,Value,7007,July,2023,2023,%,10.689655,E,
ITA,2001-08-01,2001-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2001,2001,%,4.655499,E,
ITA,2002-08-01,2002-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2002,2002,%,2.846978,E,
ITA,2003-08-01,2003-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2003,2003,%,3.633222,E,
ITA,2004-08-01,2004-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2004,2004,%,1.919862,E,
ITA,2005-08-01,2005-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2005,2005,%,-0.163800,E,
ITA,2006-08-01,2006-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2006,2006,%,2.214927,E,
ITA,2007-08-01,2007-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2007,2007,%,2.407708,E,
ITA,2008-08-01,2008-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2008,2008,%,6.269588,E,
ITA,2009-08-01,2009-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2009,2009,%,1.032450,E,
ITA,2010-08-01,2010-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2010,2010,%,0.145986,E,
ITA,2011-08-01,2011-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2011,2011,%,2.223032,E,
ITA,2012-08-01,2012-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2012,2012,%,2.549024,E,
ITA,2013-08-01,2013-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2013,2013,%,2.676854,E,
ITA,2014-08-01,2014-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2014,2014,%,-0.465540,E,
ITA,2015-08-01,2015-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2015,2015,%,0.935446,E,
ITA,2016-08-01,2016-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2016,2016,%,0.934944,E,
ITA,2017-08-01,2017-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2017,2017,%,0.799201,E,
ITA,2018-08-01,2018-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2018,2018,%,2.180377,E,
ITA,2019-08-01,2019-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2019,2019,%,0.872939,E,
ITA,2020-08-01,2020-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2020,2020,%,1.057692,E,
ITA,2021-08-01,2021-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2021,2021,%,0.761180,E,
ITA,2022-08-01,2022-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2022,2022,%,10.481586,E,
ITA,2023-08-01,2023-08-31,106,'380,Italy,23014,Food price inflation,6121,Value,7008,August,2023,2023,%,9.914530,E,
ITA,2001-09-01,2001-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2001,2001,%,4.553902,E,
ITA,2002-09-01,2002-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2002,2002,%,3.111122,E,
ITA,2003-09-01,2003-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2003,2003,%,3.965509,E,
ITA,2004-09-01,2004-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2004,2004,%,1.077951,E,
ITA,2005-09-01,2005-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2005,2005,%,0.082028,E,
ITA,2006-09-01,2006-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2006,2006,%,2.459019,E,
ITA,2007-09-01,2007-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2007,2007,%,2.880003,E,
ITA,2008-09-01,2008-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2008,2008,%,5.754272,E,
ITA,2009-09-01,2009-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2009,2009,%,0.735295,E,
ITA,2010-09-01,2010-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2010,2010,%,0.364969,E,
ITA,2011-09-01,2011-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2011,2011,%,2.299988,E,
ITA,2012-09-01,2012-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2012,2012,%,2.834809,E,
ITA,2013-09-01,2013-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2013,2013,%,1.901135,E,
ITA,2014-09-01,2014-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2014,2014,%,-0.093282,E,
ITA,2015-09-01,2015-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2015,2015,%,1.493933,E,
ITA,2016-09-01,2016-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2016,2016,%,0.091995,E,
ITA,2017-09-01,2017-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2017,2017,%,1.400000,E,
ITA,2018-09-01,2018-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2018,2018,%,1.479290,E,
ITA,2019-09-01,2019-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2019,2019,%,0.680272,E,
ITA,2020-09-01,2020-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2020,2020,%,1.158301,E,
ITA,2021-09-01,2021-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2021,2021,%,1.145038,E,
ITA,2022-09-01,2022-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2022,2022,%,11.698113,E,
ITA,2023-09-01,2023-09-30,106,'380,Italy,23014,Food price inflation,6121,Value,7009,September,2023,2023,%,8.530405,E,
ITA,2001-10-01,2001-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2001,2001,%,4.541240,E,
ITA,2002-10-01,2002-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2002,2002,%,3.191493,E,
ITA,2003-10-01,2003-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2003,2003,%,4.209620,E,
ITA,2004-10-01,2004-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2004,2004,%,0.329761,E,
ITA,2005-10-01,2005-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2005,2005,%,0.246502,E,
ITA,2006-10-01,2006-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2006,2006,%,2.704915,E,
ITA,2007-10-01,2007-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2007,2007,%,3.431774,E,
ITA,2008-10-01,2008-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2008,2008,%,5.169753,E,
ITA,2009-10-01,2009-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2009,2009,%,0.586941,E,
ITA,2010-10-01,2010-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2010,2010,%,0.583516,E,
ITA,2011-10-01,2011-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2011,2011,%,2.501802,E,
ITA,2012-10-01,2012-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2012,2012,%,2.626462,E,
ITA,2013-10-01,2013-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2013,2013,%,1.421805,E,
ITA,2014-10-01,2014-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2014,2014,%,0.093456,E,
ITA,2015-10-01,2015-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2015,2015,%,1.867378,E,
ITA,2016-10-01,2016-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2016,2016,%,-0.175217,E,
ITA,2017-10-01,2017-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2017,2017,%,2.097902,E,
ITA,2018-10-01,2018-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2018,2018,%,0.684932,E,
ITA,2019-10-01,2019-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2019,2019,%,0.777454,E,
ITA,2020-10-01,2020-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2020,2020,%,1.350048,E,
ITA,2021-10-01,2021-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2021,2021,%,1.141770,E,
ITA,2022-10-01,2022-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2022,2022,%,13.546566,E,
ITA,2023-10-01,2023-10-31,106,'380,Italy,23014,Food price inflation,6121,Value,7010,October,2023,2023,%,6.462303,E,
ITA,2001-11-01,2001-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2001,2001,%,4.532838,E,
ITA,2002-11-01,2002-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2002,2002,%,3.362836,E,
ITA,2003-11-01,2003-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2003,2003,%,4.109581,E,
ITA,2004-11-01,2004-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2004,2004,%,-0.164474,E,
ITA,2005-11-01,2005-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2005,2005,%,0.576613,E,
ITA,2006-11-01,2006-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2006,2006,%,2.866500,E,
ITA,2007-11-01,2007-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2007,2007,%,3.742037,E,
ITA,2008-11-01,2008-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2008,2008,%,4.681504,E,
ITA,2009-11-01,2009-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2009,2009,%,0.513203,E,
ITA,2010-11-01,2010-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2010,2010,%,0.656450,E,
ITA,2011-11-01,2011-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2011,2011,%,3.125003,E,
ITA,2012-11-01,2012-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2012,2012,%,2.318838,E,
ITA,2013-11-01,2013-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2013,2013,%,1.321997,E,
ITA,2014-11-01,2014-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2014,2014,%,0.465984,E,
ITA,2015-11-01,2015-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2015,2015,%,1.484262,E,
ITA,2016-11-01,2016-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2016,2016,%,0.048234,E,
ITA,2017-11-01,2017-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2017,2017,%,1.888668,E,
ITA,2018-11-01,2018-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2018,2018,%,0.878049,E,
ITA,2019-11-01,2019-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2019,2019,%,0.773694,E,
ITA,2020-11-01,2020-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2020,2020,%,1.343570,E,
ITA,2021-11-01,2021-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2021,2021,%,1.515152,E,
ITA,2022-11-01,2022-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2022,2022,%,13.619403,E,
ITA,2023-11-01,2023-11-30,106,'380,Italy,23014,Food price inflation,6121,Value,7011,November,2023,2023,%,5.911330,E,
ITA,2001-12-01,2001-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2001,2001,%,4.315884,E,
ITA,2002-12-01,2002-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2002,2002,%,3.257040,E,
ITA,2003-12-01,2003-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2003,2003,%,3.921573,E,
ITA,2004-12-01,2004-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2004,2004,%,-0.328138,E,
ITA,2005-12-01,2005-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2005,2005,%,0.823046,E,
ITA,2006-12-01,2006-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2006,2006,%,2.693875,E,
ITA,2007-12-01,2007-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2007,2007,%,4.133538,E,
ITA,2008-12-01,2008-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2008,2008,%,4.274815,E,
ITA,2009-12-01,2009-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2009,2009,%,0.439239,E,
ITA,2010-12-01,2010-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2010,2010,%,0.801756,E,
ITA,2011-12-01,2011-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2011,2011,%,2.901299,E,
ITA,2012-12-01,2012-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2012,2012,%,2.608688,E,
ITA,2013-12-01,2013-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2013,2013,%,1.694924,E,
ITA,2014-12-01,2014-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2014,2014,%,-0.185192,E,
ITA,2015-12-01,2015-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2015,2015,%,1.205904,E,
ITA,2016-12-01,2016-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2016,2016,%,0.822034,E,
ITA,2017-12-01,2017-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2017,2017,%,1.483680,E,
ITA,2018-12-01,2018-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2018,2018,%,0.779727,E,
ITA,2019-12-01,2019-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2019,2019,%,0.773694,E,
ITA,2020-12-01,2020-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2020,2020,%,0.767754,E,
ITA,2021-12-01,2021-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2021,2021,%,2.857143,E,
ITA,2022-12-01,2022-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2022,2022,%,13.148148,E,
ITA,2023-12-01,2023-12-31,106,'380,Italy,23014,Food price inflation,6121,Value,7012,December,2023,2023,%,5.891980,E,
